id,name,lat,lng,phone,address,category_name,delivery_suspect,전체메뉴_가격
21362415,뽀글이와둘둘이,35.1774832375088,126.902690323167,062-511-3244,전남광주통합특별시 북구 설죽로202번길 98,음식점 > 분식,False,"김밥 2,000원, 라볶이 3,500원, 참치김밥 3,000원, 소고기김밥 3,000원, 김치볶음김밥 3,000원, 치즈김밥 3,000원, 라면 3,000원, 우동 3,000원, 치즈라면 3,500원, 쫄면 4,000원, 떡볶이 3,500원, 치즈떡볶이 4,000원, 치즈라볶이 4,000원, 순대국밥 4,000원"
19659789,딴또꼬마김밥,35.1682900027686,126.903452092045,,전남광주통합특별시 북구 자미로 26,음식점 > 분식,False,"참치김밥 5,000원, 야채김밥 4,500원, 치즈김밥 4,500원, 고추김밥 4,500원, 깻잎김밥 4,500원, 섞어김밥 4,500원, 모듬세트 15,000원, 떡볶이 4,000원, 어묵 4,000원, 모둠세트 (특대) 48개 25,000원, 소고기미역국 7,000원, 소고기떡국 7,000원, 김치만두 5,000원, 우동 4,000원"
26044262,맛드림김밥나라 전대1호점,35.17096514332568,126.90447639558813,062-515-3891,전남광주통합특별시 북구 자미로 56,음식점 > 분식,False,"제육김밥 5,000원, 불고기김밥 5,000원, 멸추김밥 5,000원, 새우튀김김밥 5,000원, 야채샐러드김밥 4,000원, 고추김밥 4,000원, 돈까스김밥 4,000원, 알참치김밥 5,000원, 김치참치김밥 5,000원, 떡갈비김밥 5,000원, 우엉김밥 4,000원, 왕소세시지김밥 5,000원, 김밥 3,500원, 치즈김밥 4,000원, 라면 4,500원, 매생이라면 5,500원, 치즈라면 5,000원, 짬뽕라면 6,500원, 피자라볶이 6,500원, 갈비만두 6,000원, 물만두 5,000원, 오뎅 5,000원, 냄비김치우동 6,000원, 우동 5,500원, 김치김밥 4,000원, 참치김밥 4,500원, 고추참치김밥 5,000원, 고추김치김밥 4,500원, 떡라면 5,000원, 떡볶이 5,000원, 오뎅볶이 6,000원, 치즈라볶이 6,000원, 피자떡볶이 6,000원, 얼큰복음우동 7,000원, 볶음우동 6,500원, 얼큰해물우동 7,000원, 열무비빔밥 8,000원, 비빔밥 7,000원, 김치라면 5,000원, 만두라면 5,500원, 라볶이 5,500원, 치즈떡볶이 5,500원"
386601691,응급실국물떡볶이 광주전남대점,35.175251457218515,126.91334581474716,062-251-0119,전남광주통합특별시 북구 우치로90번길 12-2,음식점 > 분식 > 떡볶이 > 응급실국물떡볶이,False,"응급실국물떡볶이 17,000원, 크림카레 떡볶이 19,000원, 후추꾸덕볶이 (NEW) 18,000원, 로제떡볶이 19,000원, 한우대창떡볶이 (NEW) 22,500원, 페퍼로제떡볶이 (NEW) 20,000원, 한우대창로제떡볶이 (NEW) 24,500원, 1 ~ 2인분 응급실국물떡볶이 12,500원, 1~2인분 로제국물떡볶이 13,500원, [응] 세트 (NEW) 20,000원, [급] 세트 (NEW) 24,500원, [실] 세트 (NEW) 28,500원, 크림카레 강추세트 24,500원, 크림카레 비엔나폭탄 세트 26,000원, 순대 5,000원, 갈비만두 8개 5,000원, 계란찜 4,500원, 오뎅탕 6,000원, 비엔나폭탄 15개 (NEW) 4,500원, 모듬튀김(대) 11개 (NEW) 10,000원, 모듬튀김(중) 9개 (NEW) 7,000원, 모듬튀김(소) 5개 (NEW) 4,000원, 한돈 등심돈까스 5,000원, 한돈 치즈돈까스 6,000원, 감자고로케 (1개) 2,000원, 야채튀김 (1개) 2,000원, 오뎅튀김 (5개) 3,000원, 잡채어묵튀김 (5개) 3,500원, 참이슬 후레쉬19세 이상 6,000원, 카스19세 이상 6,000원"
1500989651,미리내김밥,35.177992844459,126.904248612061,062-512-2410,전남광주통합특별시 북구 설죽로214번길 121,음식점 > 분식,False,
21362320,전대분식,35.177922079118325,126.90366904963079,,전남광주통합특별시 북구 설죽로214번길 109,음식점 > 분식,False,
1649164535,걸작떡볶이치킨 광주전남대점,35.17772524232139,126.90324113570031,062-512-2821,전남광주통합특별시 북구 설죽로214번길 100,음식점 > 분식 > 떡볶이 > 걸작떡볶이치킨,False,"국물떡볶이(중) 11,000원, 로제떡볶이(중) 15,000원, 숯불킹떡볶이(중) 16,000원, 가래떡떡볶이(중) 11,000원, 후추카레떡볶이(중) 12,000원, 불닭떡볶이(중) 17,000원, 저당 떡볶이(중) 11,000원, 다리 2개 15,000원, 날개 2개 15,000원, 국물 즉석 떡볶이(중) 16,000원, 국물 즉석 떡볶이(대) 22,000원, 짜장떡볶이(중) 13,000원, 순살후라이드치킨(400g) 16,000원, 순살양념치킨(보통맛/매운맛)(400g) 18,000원, 쏘이킹치킨(400g) 18,000원, 치즐킹치킨(400g) 18,000원, 치즈피자 10inch 11,900원, 햄 피자 10inch 13,900원, 페퍼로니 피자 10inch 13,900원"
1607138266,김밥나라,35.18097001972074,126.90198903013952,062-521-0304,전남광주통합특별시 북구 용주로30번길 21,음식점 > 분식,False,
27580159,청년다방 전대점,35.1751813120281,126.91484325638,062-267-2440,전남광주통합특별시 북구 호동로 19-2,음식점 > 분식 > 떡볶이 > 청년다방,False,"경양식돈가스 10,000원, 치즈돈가스 13,000원, 떡튀순청년세트 25,500원, 대패삼겹청년세트 25,500원, 마라청년세트 25,500원, 불향차돌청년세트 27,000원, 통큰오짱청년세트 27,000원, 마라로제청년세트 27,000원, 치즈폭포청년세트 27,000원, 크림차돌청년세트 27,000원, 차새대청년세트 31,500원, 비조리청년세트 25,500원, 기본청년세트 21,000원, 파인스윗돈가스 11,000원, 스파이시돈가스 11,000원, 반반돈가스(경양식+스파이시) 11,000원, 치킨마요컵밥 4,500원, 참치마요컵밥 4,500원, 날치알볶음밥 3,000원, 치즈밥 3,000원, 김가루주먹밥 2,500원, 공기밥 1,500원, 튀김만두(1개) 500원, 김말이튀김(1개) 800원, 고구마튀김(1개) 1,000원, 야채튀김(1개) 1,000원, 오징어튀김(1개) 1,500원, 갈릭시즈닝 500원, 단무지추가 800원, 새로19세 이상 5,000원"
1613055500,할멈탕수육김밥 용봉점,35.180744485238556,126.90174777361543,062-528-9933,전남광주통합특별시 북구 반룡로27번길 40,음식점 > 분식,False,"탕수육 7,000원, 수제 돈까스 8,000원, 수제 치즈 돈까스 9,000원, 우동 5,000원, 쫄면 7,000원, 할멈김밥 3,500원, 참치김밥 4,500원, 고추김밥 4,500원, 돈까스김밥 4,500원, 치즈김밥 4,500원, 샐러드김밥 4,500원, 크래미김밥 4,500원, 참치고추김밥 4,800원, 샐러드고추김밥 4,800원, 떡볶이 4,000원, 라볶이 5,500원, 치즈라볶이 6,500원, 어묵탕 4,500원, 순대 5,000원, 제육덮밥 7,000원, 순두부찌개 6,000원, 새싹야채비빔밥 6,000원, 뚝배기불고기 7,000원, 펩시콜라 245mL 1,000원, 펩시콜라 500mL 1,500원, 칠성사이다 245mL 1,000원"
305997515,더뽀끼,35.17881177390504,126.90261189212336,062-263-5567,전남광주통합특별시 북구 반룡로41번길 2,음식점 > 분식 > 떡볶이,False,"라면 3,500원, 즉석 떡볶이 5,000원, 치즈 떡볶이 6,000원, 로제 떡볶이 6,000원, 모둠순대 5,000원, 모둠튀김 (5개) 3,000원, 어묵 (3개) 2,000원, 일반김밥 3,500원, 참치김밥 4,000원, 돈까스김밥 4,000원, 오므라이스 6,000원, 세트 12,000원"
764995185,봉봉김밥,35.1802621737483,126.901641863082,010-3560-7954,전남광주통합특별시 북구 반룡로27번길 28,음식점 > 분식,False,"참치마요김밥 5,000원, 봉봉김밥 4,500원, 묵은지김밥 5,000원, 꼬기김밥 5,500원, 치즈김밥 5,500원, 묵은지참치김밥 5,500원, 봉봉라면 5,000원, 떡라면 5,500원, 만두라면 5,500원, 치즈라면 6,000원, 봉봉떡볶이 6,000원, 컵라면（작은컵） 2,500원, 음료수 355mL 2,500원"
683862004,유부가,35.174568622868634,126.91389871676243,,전남광주통합특별시 북구 호동로 10-5,음식점 > 분식,False,"기본유부초밥（2개） 3,200원, 참치마요 유부초밥 3,000원, 에그스크럼블 유부초밥 3,000원, 소불고기 유부초밥 3,500원, 크래미 유부초밥 3,000원, 오백원의 행복 500원, 타코야끼 8알 7,000원, 토핑유부 4개세트 11,800원, 베이컨김치볶음 유부초밥 3,300원, 스팸와사비마요 유부초밥 3,500원, 매콤닭갈비 유부초밥 3,500원, 고기만두 7,000원, 김치만두 7,000원, 새우튀김 4,000원, 해쉬브라운 3,000원, 만두튀김 3,800원, 오뎅튀김 3,000원, 야채튀김 3,500원, 순대튀김 3,800원, 한입 김말이튀김 4,000원, 돈까스 5,500원, 떡볶이 5,500원, 냉우동 6,500원, 온우동 6,000원, 김치 온우동 6,500원, 김치냉우동 6,800원, 콜라 2,000원, 제로콜라 2,500원, 스프라이트 2,000원, [치킨가득] 가라아게 에그덮밥 10,500원"
1156696787,신전떡볶이 광주전남대점,35.17537737086504,126.91422390447428,062-268-2244,전남광주통합특별시 북구 호동로15번길 5,음식점 > 분식 > 떡볶이 > 신전떡볶이,False,"로제프리미엄(2~3인분) 12,000원, 순대 4,500원, 맵닭(2~3인분) 21,900원, 신전떡볶이 4,500원, 치즈떡볶이 6,000원, 로제떡볶이 6,000원, 마라로제떡볶이 7,500원, 쌀떡볶이 5,000원, 포테이토치즈스틱(1개) 2,000원, 야채튀김(2개) 2,500원, 통콘너겟(2개) 2,000원, 고추튀김(2개) 2,800원, 모둠튀김 5,200원, 튀김오뎅(5개) 2,000원, 튀김만두(5개) 2,000원, 김말이(3개) 2,000원, 잡채말이(3개) 2,000원, 치즈스틱(3개) 2,200원, 납작만두(5개) 2,200원, 해쉬브라운(2개) 2,800원, 오징어튀김(2개) 2,500원, 단호박튀김(3개) 2,500원, 미니핫도그(2개) 2,200원, 치킨텐더(3개) 2,800원, 크림치즈볼(4개) 2,800원, 고구마치즈볼(4개) 2,800원, 닭껍질튀김(100g) 2,800원, 통살오징어(3개) 3,300원, 치킨링(10개) 2,500원, 신전김밥 3,500원"
1333434633,김밥나라,35.1702936825209,126.90116868075,,전남광주통합특별시 북구 자미로39번길 48,음식점 > 분식,False,"원조김밥 3,500원, 참치김밥 4,500원, 계란말이 참치김밥 5,500원, 치즈김밥 4,500원, 계란말이 치즈김밥 5,500원, 김치김밥 4,500원, 계란말이 김치김밥 5,500원, 땡초(멸추)김밥 5,000원, 계란말이 땡초김밥 6,000원, 소고기김밥 5,000원, 계란말이 소고기김밥 6,000원, 모둠김밥 5,000원, 계란말이 모둠김밥 6,000원, 계란말이김밥 5,000원, 건강김밥(소고기+인삼) 6,000원, 그냥라면 4,500원, 땡초, 해장라면 5,500원, 떡라면 5,500원, 만두라면 5,500원, 김치라면 5,500원, 치즈라면 6,000원, 짬뽕라면 6,000원, 순두부라면 5,000원, 고기만두 5,000원, 김치만두 5,000원, 물만두 7,000원, 군만두 6,000원, 탕수만두 7,500원, 떡국 7,500원, 만두국 7,500원"
1869305771,우리할매떡볶이 광주전남대점,35.1788283079707,126.912463758474,062-251-7707,전남광주통합특별시 북구 우치로126번길 5,음식점 > 분식 > 떡볶이 > 우리할매떡볶이,False,"매운국물닭발세트 21,000원, 매운국물닭발(단품) 14,000원, 로제닭발세트 22,000원, 로제닭발(단품) 15,000원, 치킨꿔바로우 6,500원, 닭똥집튀김 7,500원, 매운어묵 4,000원, 계란김밥 4,000원, 매운어묵김밥 3,500원, 치킨마요덮밥 6,000원, 셀프주먹밥 4,000원, 참치주먹밥 5,000원, 마라떡볶이 7,500원, 마라로제떡볶이 8,500원, 짜장떡볶이세트 18,500원, 가래떡떡볶이 세트 18,500원, 밀떡볶이 세트 18,500원, 로제떡볶이세트 19,500원, 할매로제떡볶이 6,500원, 가래떡떡볶이 5,500원, 밀떡볶이 5,500원, 옛날짜장떡볶이 5,500원, 모듬튀김 4,000원, NEW할매튀김 6,000원, 순대볶음（1인분） 7,500원, 무침만두（5개） 4,500원, 순대 5,500원, 꼬지어묵 3,500원, 물떡（3개） 3,500원, 국물비빔밥 4,000원"
2137213736,김밥선수야식선수,35.1654703143472,126.903151376693,,전남광주통합특별시 북구 무등로180번길 6,음식점 > 분식,False,"[야채폭탄]대왕 쫄면 10,500원, 가래떡 라볶이 9,500원, [돼지고기]김치찌개(공기밥포함) 11,900원, (돼지폭탄)짜글이+공기밥 17,500원, [사골]떡만두국(공기밥포함) 13,000원, [점보] 물냉면 11,500원, [점보] 비빔냉면 12,500원, [점보] 멸치국수 11,500원, [점보] 비빔국수 12,500원, 오뎅탕 7,000원, 우동 6,500원, (김치)우동 7,000원, 너구리 4,500원, 신라면 5,000원, 짜파게티 5,500원, (치즈)짜파게티 6,000원, 떡라면 6,000원, 김치라면 6,000원, 참치라면 6,000원, 치즈라면 6,000원, 가래 떡볶이 8,500원, [치즈]가래 떡볶이 9,500원, [치즈]가래떡 라볶이 10,500원, [바지락]된장찌개(공기밥 포함) 11,900원, [삼겹살]김치찌개(공기밥포함) 12,400원, [참치]김치찌개(공기밥포함) 12,900원, [순두부한모]찌개(공기밥포함) 11,900원, [스팸한캔]김치찌개(공기밥포함) 17,500원, (참치폭탄)짜글이+공기밥 18,500원, (스팸폭탄)짜글이+공기밥 18,500원"
17451485,김밥나라 전대예대점,35.18068674308319,126.90279629026831,062-430-8249,전남광주통합특별시 북구 용주로30번길 36,음식점 > 분식,False,"김치찌개 7,000원, 참치김치찌개 7,000원, 순두부찌개 7,000원, 고기만두（8p） 5,500원, 돈가스김밥 4,500원, 참치김밥 4,000원, 일반김밥 3,500원, 치즈돈가스 8,500원, 갈비만두（6p） 5,500원, 쫄면 7,500원, 떡볶이 5,500원, 오뎅 5,500원, 제육덮밥 7,500원, 돈가스 7,500원, 참치비빔밥 6,000원, 오므라이스 8,500원, 김치볶음밥 8,000원"
488508212,꿈에그린분식,35.1808044810548,126.903498775394,,전남광주통합특별시 북구 용주로30번길 49,음식점 > 분식,False,"떡볶이 5,500원, 모듬순대 6,500원, 어묵(3개)꼬치 2,000원, 찰옥수수 4,000원, 새우튀김 2,000원, 오징어튀김 1,500원, 야채튀김 1,500원, 고구마튀김 1,500원, 고추튀김 2,000원, 김말이 1,000원, 닭꼬치 3,500원, 쏘떡 3,500원, 핫도그 3,500원, 모듬튀김(고추,새우,오징어,김말이,고구마) 7,500원, 참치김치찌개 8,000원, 돼지김치찌개 9,000원, 보글보글 된장찌개 9,000원, 공기밥 2,000원, 잔치국수 8,000원, 비빔국수 8,000원, 콜라 355mL 2,000원, 사이다 355mL 2,000원, 환타 355mL 2,000원, 꿈에세트 19,500원, 그린세트 15,000원"
8700469,김밥나라 신안점,35.1648720529397,126.90808816359,062-521-8123,전남광주통합특별시 북구 무등로 225,음식점 > 분식,False,"즉석김밥 4,000원, 치즈김밥 4,500원, 김치김밥 4,500원, 매운고추김밥 4,500원, 참치김밥 5,000원, 샐러드김밥 5,000원, 쇠고기김밥 5,000원, 날치알김밥 5,000원, 계란말이김밥 6,000원, 고추참치김밥 5,500원, 고추김치김밥 5,500원, 김치참치김밥 5,500원, 라면 5,000원, 떡라면 6,500원, 만두라면 6,500원, 치즈라면 6,500원, 김치라면 6,500원, 순두부라면 7,000원, 콩나물김치라면 7,000원, 짬뽕라면 8,000원, 우동 6,500원, 김치우동 7,000원, 어묵우동 8,000원, 쫄면 9,000원, 칼국수 9,500원, 고기만두 6,500원, 김치만두 6,500원, 물만두 7,000원, 고추튀김만두 7,500원, 갈비만두 7,000원"
1622903855,맛있으면0칼로리,35.17348666602916,126.914708901993,062-452-6920,전남광주통합특별시 북구 서방로 15,음식점 > 분식,False,"보쌈+보쌈김치 12,900원, 제육 도시락 10,000원, 제육볶음600g(조리 전 무게) 단품 （조리o） 12,000원, 김치찌개 10,000원, 공기밥 1,000원, 돼지 불고기 도시락 10,000원, 순살 닭 볶음 10,000원, 돈까스 10,000원, 치킨 까스 10,000원, 부대덮밥 10,000원, 김치 제육 덮밥 10,000원, 순살 닭 볶음600g(조리 전 무게) 단품 （조리o） 12,000원, 돼지불고기600g(조리 전 무게) 단품 （조리o） 12,000원, （팽이버섯 듬뿍）제육 덮밥 10,000원, （팽이버섯 듬뿍）돼지 불고기 덮밥 10,000원, 폭탄도시락(제육) 8,500원, 폭탄도시락(돼지불고기) 8,500원, 폭탄도시락(순살닭볶음) 8,500원, 야채 비빔밥 9,500원, 익힌 소고기 비빔밥(익비) 10,500원, 제육 비빔밥 10,500원, 부대찌개 10,000원, 우삼겹 된장찌개 11,000원, 순두부찌개 10,000원, 크림 부대찌개 10,000원, 크림 순대국밥 10,000원, 얼큰 순대국밥 10,000원, 모듬만두（소20개） 10,000원, 모듬만두 （중40개） 20,000원, 모듬만두（대60개） 30,000원"
574856973,머슬 샐러드,35.172272656393126,126.90516973407733,010-2968-2321,전남광주통합특별시 북구 용봉로 76,음식점 > 카페,False,"닭가슴살샐러드 8,900원, 닭 목살 샐러드 9,900원, 구운 두부&버섯 샐러드 9,900원, 브런치 소세지 에그 샐러드 11,400원, 꿀자몽&새우샐러드 12,900원"
1556465622,우든버러,35.1719005652569,126.905386419388,,전남광주통합특별시 북구 자미로66번길 7-7,음식점 > 카페,False,"아메리카노 3,800원, 카페라떼 4,500원, 우든버러 커피 5,600원, 아몬드 브라운 5,800원, 유자 히비스커스 5,700원, 디카페인 아메리카노 4,400원, 아메리카노 캔 set 11,000원, 아몬드브라운 캔set 17,000원, 카라멜 휘낭시에 3,500원, 로투스 휘낭시에 3,500원, 바게트 볼 4,600원, 플레인 스콘 4,500원, 초코 스콘 4,500원, 깜빠뉴 샌드위치(햄앤치즈) 5,500원, 깜빠뉴 샌드위치(콘앤할라피뇨) 7,200원, 깜빠뉴 샌드위치(치킨텐더) 7,800원, WDBR 커피원두 200g 15,000원, 드립백 1ea 1,500원, 드립백 1box （8ea） 11,000원"
456422583,금커피별빙수 광주전대점,35.172419986927,126.906858983853,062-512-0518,전남광주통합특별시 북구 용봉로 92,음식점 > 카페,False,"에그스팸김밥 6,000원, 레인보우 과일빙수(팥no) 15,900원, 딸기쨈토스트 (딸기쨈+치즈) 6,500원, 금별 패밀리 세트 30,000원, 금별 정복 세트 25,000원, 금별 레트로 세트 24,000원, 금별 분식 세트 17,400원, (핫한디저트) 금별 망고사고 10,900원, 초코초코 빙수 + 흰우유300mL 17,500원, 아재커피빙수 + 커피우유300mL 17,500원, 블루베리바나나 빙수 17,500원, 블루베리바나나우유 7,500원, BIG두물머리 연잎핫도그(양평가지말고 금별에서 드세요) 6,000원, 맛있는 간식 호호~ 잡채호떡 7,000원, 꿀바나나우유 7,000원, 꿀사과우유 7,000원, 프리미엄~ 케일사과쥬스 6,500원, 프리미엄~ 케일청포도쥬스 6,500원, 프리미엄~ 케일바나나쥬스 6,500원, (인기메뉴)한입가래떡볶이 7,500원, 어묵듬뿍~오뎅볶이 7,500원, 로제 한입가래떡볶이 (NEW) 9,900원, 마라로제 한입가래떡볶이 (NEW) 10,900원, 복들어오는 복돼지빵 (겉.바.속.쫀 붕어빵 상위버전) 7,000원, 땅콩 듬뿍 통통 땅콩빵 5,000원, 자몽허니 얼그레이 (a.k.a 자허블) 7,000원, 냉마스무디 (중독성있는 담백한 맛) 6,800원, 미숫가루 쉐이크 6,000원, 딸기 스무디 6,800원, (핫한디저트) 블루베리사고 11,900원"
1466289027,글로어 전대정문점,35.17163868927537,126.90477089688265,,전남광주통합특별시 북구 자미로 64,음식점 > 카페 > 테마카페 > 디저트카페,False,"우유크림 도넛 3,900원, 초코퍼지 도넛 4,000원, 글레이즈 링도넛 3,200원, 초코크런치 링도넛 3,300원, 1L 아메리카노 （ICE） 3,800원, 바닐라커스타드 도넛 3,800원, 파인애플 산도 4,900원, 망고 산도 5,900원, 3종 후르츠 산도 7,300원, 두쫀볼 4,500원, 두쫀쿠 3구 세트 12,000원, 두쫀쿠 세트 18,000원, 딸기 오레오 쫀득쿠키 6,500원, 후르츠링 쫀득쿠키 6,000원, 두바이도넛 6,800원, 레몬유자도넛 3,800원, 티라미슈43 도넛 3,900원, 앙버터 도넛 3,800원, 인절미 도넛 3,900원, 오레오 링도넛 3,300원, 시나몬슈가 링도넛 3,000원, 우유생크림커스텔라 도넛 4,200원, 카야버터 도넛 4,300원, 얼그레이크림도넛 3,800원, 뽀또크림치즈도넛 3,800원, 말차크림도넛 3,800원, 블루베리 잼 도넛 3,500원, 스트로베리 쨈 도넛 3,500원, 닭가슴살 샐러드 5,500원, 플레인 베이글 3,500원"
69083095,어론커피,35.1700986253823,126.901829737043,,전남광주통합특별시 북구 신안동 475-25,음식점 > 카페,False,"피에노 3,000원, 오네로소 3,500원, 아메리카노 3,000원, 롱블랙 3,000원, 카페라떼 3,500원, 플랫화이트 3,500원, 바닐라라떼 4,000원, 돌체라떼 4,000원, 카라멜마끼아또 4,500원, 모카라떼 4,500원, 꼰파냐 3,500원, 레몬에이드 4,500원, 자몽에이드 4,500원, 레몬차 4,000원, 자몽차 4,000원, 티라미수 크림라떼 5,500원, 말차크림라떼 5,500원, 딸기크림라떼 5,500원, 아인슈페너 5,000원, 아인슈페너라떼 5,000원"
52062237,이디야커피 전남대정문점,35.17230611135343,126.90530361924392,,전남광주통합특별시 북구 용봉로 80,음식점 > 카페 > 커피전문점 > 이디야커피,False,"이직로그 알바세트 18,000원, 생과일 수박주스 5,800원, 생과일 토마토주스 5,800원, 생수박 과일화채 6,200원, ICED 얼박샷추 4,000원, ICED 얼박샷추(디카페인 샷 변경) 4,500원, ICED 얼박사 코코 에이드 5,200원, ICED 얼박사 젤리 플랫치노 4,500원, 연유뿌린 버터떡(1개) 3,000원, 치즈품은 버터떡(1개) 3,000원, 레몬쏙쏙 모찌떡 3,200원, 청포도쏙쏙 모찌떡 3,200원, ICED 빅보틀 아메리카노 5,700원, ICED 디카페인 빅보틀 아메리카노 6,200원, ICED 빅보틀 복숭아아이스티 5,700원, ICED 빅보틀 레몬아이스티 5,700원, ICED 빅보틀 루이보스 5,700원, ICED 빅보틀 얼그레이 5,700원, ICED 빅보틀 캐모마일 5,700원, ICED 빅보틀 페퍼민트 5,700원, ICED 빅보틀 히비스커스 5,700원, 팥인절미 빙수(1인) 7,400원, (컵빙수)팥절빙 5,400원, (컵빙수)망코빙 5,400원, (컵빙수)두초빙 6,400원, HOT 아메리카노 3,200원, ICED 아메리카노 3,200원, ICED 에스프레소 코코넛 5,000원, HOT 에스프레소 코코넛 5,000원, HOT 시그니처 라떼 5,000원"
307830596,메가MGC커피 전대정문점,35.1718962309259,126.904457742892,062-511-8081,전남광주통합특별시 북구 자미로 67,음식점 > 카페 > 커피전문점 > 메가MGC커피,False,
992635127,컴포즈커피 광주전대정문점,35.1711049098642,126.904547584031,062-710-4433,전남광주통합특별시 북구 자미로 58,음식점 > 카페 > 커피전문점 > 컴포즈커피,False,"아메리카노 1,500원"
967787786,소미담 전남대점,35.1717767685045,126.90850192254,010-6648-0137,전남광주통합특별시 북구 중흥동 331-1,음식점 > 카페 > 테마카페 > 디저트카페 > 소미담,False,"모둠세트 19,100원, 고구마크림떡 1,700원, 호박인절미 2,100원, 아메리카노 (ICE) 2,200원, 우리쌀식혜 3,300원, 딸기요거트크림떡 1,800원, 제주말차크림떡 1,900원, 찐한우유크림떡 1,800원, 초코크림떡 1,800원, 밀크티 4,000원, 얼그레이 자몽티 4,000원, 미숫가루 3,300원, 수정과 3,300원, 복분자차 3,800원, 크림떡세트 21,200원, 크리미세트 11,100원, 인절미 우유빙수 12,900원, 흑임자 우유빙수 15,900원, 말차 우유빙수 13,900원, 옥수수크림떡 1,700원, 밤크림떡 1,800원, 꿀떡 1,700원, 바람떡 1,700원, 인절미 1,900원, 쑥인절미 2,000원, 흑임자인절미 2,100원, 콩쑥개떡 1,500원, 수리취떡 1,400원, 호두찹쌀떡 1,500원, 아메리카노 (HOT) 2,200원"
687494400,더플레인,35.1709555658407,126.903763986745,010-2117-8462,전남광주통합특별시 북구 서양로 21,음식점 > 카페 > 테마카페 > 디저트카페,False,"마카롱 2,500원, 도시락케이크 16,000원, 꼬끄후레이크, 3,000원, 다쿠아즈 3,500원, 보냉포장 1,000원, 쿠키 3,800원"
600498825,브릭,35.1710359285357,126.906243643178,,전남광주통합특별시 북구 서양로41번길 16,음식점 > 카페,False,"브릭라떼 (ICE) 5,500원, 에스프레소 3,000원, 아메리카노 3,500원, 콜드브루 4,500원, 카페라떼 4,500원, 바닐라라떼 5,000원, 발로나초코라떼 5,500원, 애플망고스무디 6,500원, 유기농비트차 4,500원, 미숫가루 5,000원, 생과일주스 6,000원, 제주청귤차 5,000원, 오미자차 5,000원, 캐모마일 4,000원, 복숭아 아이스티 4,500원, 수제대추차 6,000원, 수제생강차 6,000원, 레몬에이드 5,500원, 자몽에이드 5,000원, 아포카토 5,000원, 자몽차 5,000원, 귤피차 4,500원, 소금커피 5,500원, 고구마라떼 5,000원, 오미자에이드 5,500원, 제주레몬차 5,000원, 말차라떼 5,000원, 생강라떼 5,000원, 티라미수 6,500원, 에그타르트 3,000원, 오리지널휘낭시에 2,800원, 얼그레이휘낭시에 3,500원, 솔티초코휘낭시에 3,700원, 플레인요거트 5,000원, 땡모반수박주스 6,000원, 바질토마토에이드 6,000원, 레몬휘낭시에 3,500원, 피스타치오휘낭시에 3,700원"
26537707,카페노블,35.1717165906951,126.905261491306,062-412-8791,전남광주통합특별시 북구 자미로66번길 7,음식점 > 카페,False,"아메리카노 (HOT) 5,000원, 카페라떼 (HOT) 5,000원, 밀크티 (HOT) 5,500원, 레몬에이드 5,000원, 허브티 (레몬그라스/민트/루이보스/캐모마일) 5,000원, 요거트 (딸기/키위/망고/블루베리) 6,000원, 연어샐러드 7,000원, 목살샐러드 7,000원"
855061307,청자다방 전대정문점,35.1710180363119,126.904112988249,062-528-3330,전남광주통합특별시 북구 자미로 55,음식점 > 카페 > 청자다방,False,
113044966,벌크커피 전남대직영점,35.1714624928749,126.904223336821,062-512-4687,전남광주통합특별시 북구 자미로 61,음식점 > 카페 > 벌크커피,False,"아메리카노 2,000원, 벌크업아메리카노 (약1L 코끼리용량) 3,500원, 양촌리다방커피 （BEST 추천메뉴） 4,400원, 크림쿠키프라페 （BEST 추천메뉴） 4,500원, 복숭아아이스티 （BEST 추천메뉴） ONLY ICE 3,500원, 꿀 아메리카노 3,200원, 바나나 라떼 4,000원, 바나나 헤이즐넛 카페라떼 5,300원, 바나나 밀크티라떼 5,300원, 썬라이즈 부스터 4,800원, 블루웨이브 부스터 4,800원, 파워부스터 슬러시 5,000원, 버터떡 1,000원, 벌크 팥앙금빵 1,500원, 땅콩빵12개 3,500원, NEW컵볶이 2종 출시 5,400원, [여기가 바로] 아메리칸 핫도그 3,900원, 허니브레드 5,000원, 크림 갈릭 베이글 4,200원, 버터품은 소금빵 3,500원, 우유크림파이 2,800원, 치즈 조각케이크 4,000원, 티라미수 조각케이크 4,000원, 초코무스 조각케이크 4,500원, 초콜렛칩 데이비드쿠키 2,000원, 더블초코칩 데이비드쿠키 2,000원, 마카다미아 데이비드쿠키 2,000원, 피넛버터 데이비드쿠키 2,000원, Real수박주스 5,200원, 인생절미 컵빙수 5,200원"
1250033002,케주베이커리 전대상대점,35.17791542586869,126.90437275573669,0502-5553-8141,전남광주통합특별시 북구 설죽로214번길 123,음식점 > 카페 > 테마카페 > 디저트카페,False,"에그타르트 2,700원, 아메리카노 2,000원"
