id,name,lat,lng,phone,address,category_name,delivery_suspect,zone,distance_m,margin_m,needs_review,category_final,채택여부,대표메뉴_가격
1637007878,롤링파스타 광주전남대점,35.1757890781495,126.912664617742,062-262-8879,전남광주통합특별시 북구 우치로 94,음식점 > 양식 > 이탈리안 > 롤링파스타,False,후문,97.6,245.1,False,양식,O,"알리오올리오 6,900원"
13103251,피자스쿨 광주전대상대점,35.17915821550811,126.9007857878238,062-511-6969,전남광주통합특별시 북구 반룡로 25,음식점 > 양식 > 피자 > 피자스쿨,False,상대,310.1,42.8,True,양식,O,"콘치즈피자 12,900원, 프리미엄 스테이크피자 17,900원, 치즈피자 10,900원, 페퍼로니피자 11,900원, 콤비네이션피자 12,900원"
1710564370,피제이피자 광주북구점,35.17109703979076,126.8992807254035,0503-7150-4285,전남광주통합특별시 북구 서암대로131번길 20,음식점 > 양식 > 피자 > 피제이피자,False,정문,566.7,194.8,False,양식,O,"페퍼리아 21,900원"
1872798644,900달러 전남대점,35.17771756061945,126.9133333174449,062-268-0900,전남광주통합특별시 북구 면앙로6번길 58,음식점 > 양식 > 피자,False,공대쪽문,175.9,141.1,True,양식,O,"하프/하프 피자 24,000원, 페퍼로니피자 22,500원, 고구마피자 23,500원, 디아블로피자 22,500원, 치즈피자 21,500원"
1223612656,쉐프공방,35.17599188250799,126.9126633030561,062-430-8786,전남광주통합특별시 북구 우치로 96,음식점 > 양식,False,후문,116.9,203.7,False,양식,O,"투움바 쉬림프 파스타 9,800원, 까르보나라 베이컨 9,800원, 우삼겹 필라프 9,800원, 쉬림프 필라프 9,800원, 루꼴라 피자(S) 13,500원"
1998766802,뉴요커피자 광주북부본점,35.1808285829182,126.903204522475,062-515-5554,전남광주통합특별시 북구 용주로30번길 41-2,음식점 > 양식 > 피자,False,예대,90.6,317.0,False,양식,O,"[광주전체1등／무료배달]1＋1 두판피자 34,900원, [맛집랭킹1등]반반피자 （Half&Half） 21,900원, 리얼 불고기 피자 20,900원, 뉴욕 페퍼로니 피자 20,900원, 슈퍼 콤비네이션 피자 22,900원"
1689737907,몬스터피자 전남대점,35.1715942983604,126.905635958489,062-454-9555,전남광주통합특별시 북구 자미로66번길 17,음식점 > 양식 > 피자,False,정문,184.2,474.4,False,양식,O,"로니의 몬스터 세트 26,900원, 몬피 클래식 두판피자 29,900원, 몬피 스페셜 두판피자 33,900원, 몬피치콜 세트 29,900원, 맛있는 몬피 반반피자 18,900원"
971985891,왓더버거 전남대점,35.1752943031242,126.91276175136,062-251-4077,전남광주통합특별시 북구 우치로 88-1,음식점 > 양식 > 햄버거 > 왓더버거,False,후문,68.6,329.8,False,양식,O,
2111179548,도스마스 전남대2호점,35.17857611530653,126.9127231148718,062-232-9004,전남광주통합특별시 북구 우치로126번길 12,"음식점 > 양식 > 멕시칸,브라질",False,공대쪽문,76.1,319.1,False,양식,O,"섞어서부리또+음료수 5,000원, 닭고기부리또+음료수 5,000원, 소고기부리또+음료수 5,500원, 제육부리또+음료수 5,500원, 텐더부리또+음료수 5,500원"
296639281,필라이크,35.17110399548879,126.9045311192753,0502-5554-3255,전남광주통합특별시 북구 자미로 58,음식점 > 양식,False,정문,232.5,452.5,False,양식,O,"외부음식 반입가능 10,000원, 입장료 10,000원"
1894092407,피자스웨그 전남대점,35.17709918951576,126.8992963764779,070-8615-7426,전남광주통합특별시 북구 설죽로202번길 34-4,음식점 > 양식 > 피자,False,상대,352.0,245.3,False,양식,O,"페퍼로니 17,000원, 반반피자 19,000원"
673806423,피자치킨콜 전대점,35.17546709540153,126.9136452799693,062-511-9220,전남광주통합특별시 북구 우치로90번길 18,음식점 > 양식 > 피자,False,후문,150.8,252.4,False,양식,O,"（순살 한마리＋콤비네이션피자＋콜라 500mL） 28,000원, （ 콤비네이션피자(M)＋콜라500ml）） 20,000원, 뼈치킨한마리＋콜라500ml 20,000원, 뼈고추마늘치킨＋콜라500ml 23,000원, 순살 치킨한마리＋콜라500ml 19,000원"
1942204809,피자먹다 전대점,35.1737272603673,126.913343041023,062-265-2818,전남광주통합특별시 북구 서방로 1-1,음식점 > 양식 > 피자 > 피자먹다,False,후문,188.7,391.0,False,양식,O,
1448276900,버거리 광주전남대점,35.1755836053221,126.91271533546,,전남광주통합특별시 북구 우치로 92,음식점 > 양식 > 햄버거 > 버거리,False,후문,82.9,283.1,False,양식,O,
1479403547,아메리칸피자 전남대본점,35.17267254354066,126.9119148990246,062-575-3344,전남광주통합특별시 북구 우치로 59,음식점 > 양식 > 피자 > 아메리칸피자,False,후문,266.1,366.4,False,양식,O,"반반피자 [대표메뉴] 21,900원, [4가지선택] 올4유L 29,900원, 콤비네이션 피자 20,900원, 불고기 피자 [누적주문1위] 20,900원, 페퍼로니 피자 20,900원"
1882312673,피자플렉스 전남대점,35.177072145237,126.899292018623,070-8615-7426,전남광주통합특별시 북구 설죽로202번길 34-4,음식점 > 양식 > 피자,False,상대,352.5,247.1,False,양식,O,
1640398738,토핑몬스터피자 전남대점,35.1705473043951,126.909686635774,0504-826-7298,전남광주통합특별시 북구 우치로27번길 26,음식점 > 양식 > 피자 > 토핑몬스터피자,False,정문,517.2,29.4,True,양식,O,"TMP토핑몬스터피자 22,500원"
399811285,올리브피자,35.1793163751636,126.900202646855,062-526-0010,전남광주통합특별시 북구 반룡로 19,음식점 > 양식 > 피자,False,상대,360.6,32.3,True,양식,O,"반반 피자 L 25,000원, 스파게티 L 세트（기본피자L＋스파게티＋콜라 1.25L） 31,000원, 수제한우불고기 피자 L 24,000원, 스위트고구마무스 피자 L 24,000원, 포테이토베이컨 피자 L 24,000원"
1460312580,어바웃피자 광주북구전남대점,35.1808950518072,126.904046497117,070-4367-1492,전남광주통합특별시 북구 용주로30번길 67,음식점 > 양식 > 피자,False,예대,26.3,396.3,False,양식,O,"크림소구마 피자 (S) 18,900원, 콤비네이션 피자 (S) 15,900원, 갈릭치즈쉬림프 피자 (S) 19,900원, 치즈 피자 (S) 14,900원, 하와이안 피자 (S) 14,900원"
1585080991,난타5000피자 전대용봉점,35.18067816267565,126.9033375406961,062-529-5095,전남광주통합특별시 북구 용주로30번길 50,음식점 > 양식 > 피자,False,예대,77.2,314.0,False,양식,O,"1. 치즈크러스트+스파게티+콜라1.25L 26,000원, 2. 리치골드L+스파게티+콜라 28,000원, 3. 치즈바이트L+스파게티+콜라 28,500원, 4. 체다피자+스파게티+콜라 26,000원, 골드 바베큐필레 피자 23,500원"
332445170,드림피자,35.1687219135024,126.911943308714,062-524-5092,전남광주통합특별시 북구 서양로 100,음식점 > 양식 > 피자,False,후문,705.2,97.5,True,양식,O,
280124526,1인토핑몬피자TMPPIZZA 전남대점,35.1705473043951,126.909686635774,,전남광주통합특별시 북구 우치로27번길 26,음식점 > 양식,False,정문,517.2,29.4,True,양식,O,"P+P 퍼스널2판 SET 22,900원, P+P+P 퍼스널3판 SET 30,900원, P+P+P+P 퍼스널4판 SET 38,900원, (P) 1인피자 플렉스SET 18,900원, (P) 2가지PICK 1타2피자 14,900원"
1162027541,이태리반점,35.175758642208,126.914220210639,062-267-0203,전남광주통합특별시 북구 호동로15번길 13,음식점 > 양식,False,후문,210.9,187.1,False,양식,O,
1753196323,함브르크버거 용봉점,35.178111600126,126.898441027216,010-8490-7130,전남광주통합특별시 북구 반룡로6번길 29,음식점 > 양식 > 햄버거,False,상대,442.5,153.2,False,양식,O,
1344047385,시카고치즈버거,35.1791422541789,126.900009641658,,전남광주통합특별시 북구 반룡로 18,음식점 > 양식 > 햄버거,False,상대,361.8,55.0,True,양식,O,"[리얼해장버거]시카고 더블 치즈버거세트 13,900원, [호불호없는] 시카고버거 7,200원, [야채는필요없다] 시카고 치즈버거 7,000원, [해장이필요해]시카고 더블치즈버거 9,500원, [아메리칸치즈두장]시카고 치즈버거 세트 10,200원"
728141184,피자베이 전남대점,35.1733466144488,126.915508211632,062-266-2333,전남광주통합특별시 북구 서방로 21-1,음식점 > 양식 > 피자,False,후문,366.8,322.3,False,양식,O,"부산숯불갈비 25,900원, 광안리칠리새우 27,900원, 역대급쉬림프피자 30,900원, 베이컨포테이토 23,900원, 아맵다핫페퍼로니（매운맛） 25,900원"
360068623,까사피에스타 스테이크&파스타 북구본점,35.18141793198918,126.9008060969391,,전남광주통합특별시 북구 용주로 24-1,음식점 > 양식,False,예대,317.8,201.8,False,양식,O,"[추천메뉴]수비드 크림 파스타 13,100원, [사장추천]수비드 토마토 파스타 13,100원, 수비드 매콤 로제 파스타 13,600원, 수비드 부채살 스테이크(200g) 24,000원, 수비드 목살 스테이크(200g) 19,000원"
9718181,대왕김밥초밥 전대정문점,35.17104327516932,126.9041140563389,062-514-0867,전남광주통합특별시 북구 자미로 55,음식점 > 분식,False,정문,248.4,437.5,False,분식,O,"새우튀김김초밥(새우튀김롤) 5,000원, 김밥 3,500원, 김치김밥 4,000원, 떡국 6,000원, 떡라면 4,500원"
1320251809,알촌 전남대점,35.17774766264317,126.9042324324072,062-529-9004,전남광주통합특별시 북구 설죽로214번길 122,음식점 > 분식,False,상대,116.5,210.5,False,분식,O,"약매알밥 4,700원, 갈릭알밥 5,100원, 순한알밥 4,300원, 매콤알밥 4,700원, 진매알밥 4,800원"
26346565,떡볶이대통령,35.1748125563655,126.913429711111,,전남광주통합특별시 북구 호동로 7,음식점 > 분식 > 떡볶이,False,후문,127.4,337.7,False,분식,O,"매운돈가스(2인분) 14,000원, 크림 매운돈가스(2인분) 15,000원, 태양초떡볶이 4,500원, 치즈떡볶이 5,500원, 불고기떡볶이 6,500원"
21317249,신당명가,35.17545447880399,126.9136485866511,062-264-8481,전남광주통합특별시 북구 우치로90번길 18,음식점 > 분식,False,후문,150.6,253.9,False,분식,O,"모듬치즈떡볶이 15,000원, 탕수육 14,000원, 모듬떡볶이 12,000원, 오징어탕수육 16,000원, 김치찌개 (2인분) 13,000원"
9671717,깨순이김밥 전대정문점,35.1712149021938,126.904581484901,062-527-3800,전남광주통합특별시 북구 자미로 60,음식점 > 분식,False,정문,219.5,454.2,False,분식,O,"참치찌개 9,000원, 제육덮밥 9,000원, 낙지비빔밥 9,500원, 참치매운고추김밥 5,000원, 참치마요네즈김밥 4,500원"
17088993,곰이네뷔페,35.1779205587605,126.904024742921,062-527-1208,전남광주통합특별시 북구 설죽로214번길 117,음식점 > 분식,False,상대,114.7,193.4,False,분식,O,
154993459,배가찐왕만두 전대10호점,35.170964868385,126.904128418745,062-400-5435,전남광주통합특별시 북구 자미로 55,음식점 > 분식,False,정문,256.3,438.4,False,분식,O,"납작고기만두(7개) 5,000원, 납작김치만두(7개) 5,000원, 새우고기만두(6개) 6,000원, 새우김치만두(6개) 6,000원, 고기왕만두(5개) 7,000원"
246914923,라스타 전대점,35.1756131613217,126.913709894666,062-256-3999,전남광주통합특별시 북구 우치로90번길 19,음식점 > 분식,False,후문,161.8,228.8,False,분식,O,"얼큰 해물 라면 7,000원, 맑은 해물 라면 7,000원, 4가지 치즈 라면 7,000원, 화이트 갈릭 라면 7,000원, 소세지 라면 7,000원"
21362415,뽀글이와둘둘이,35.1774832375088,126.902690323167,062-511-3244,전남광주통합특별시 북구 설죽로202번길 98,음식점 > 분식,False,상대,56.2,325.2,False,분식,O,"소고기김밥 3,000원, 라볶이 3,500원, 김밥 2,000원, 참치김밥 3,000원, 김치볶음김밥 3,000원"
19659789,딴또꼬마김밥,35.1682900027686,126.903452092045,,전남광주통합특별시 북구 자미로 26,음식점 > 분식,False,정문,559.3,427.7,False,분식,O,"참치김밥 5,000원, 야채김밥 4,500원, 치즈김밥 4,500원, 고추김밥 4,500원, 깻잎김밥 4,500원"
26044262,맛드림김밥나라 전대1호점,35.17096514332568,126.9044763955881,062-515-3891,전남광주통합특별시 북구 자미로 56,음식점 > 분식,False,정문,248.5,450.8,False,분식,O,"제육김밥 5,000원, 불고기김밥 5,000원, 멸추김밥 5,000원, 새우튀김김밥 5,000원, 야채샐러드김밥 4,000원"
386601691,응급실국물떡볶이 광주전남대점,35.17525145721851,126.9133458147472,062-251-0119,전남광주통합특별시 북구 우치로90번길 12-2,음식점 > 분식 > 떡볶이 > 응급실국물떡볶이,False,후문,118.6,297.7,False,분식,O,"응급실국물떡볶이 17,000원, 크림카레 떡볶이 19,000원, 후추꾸덕볶이 (NEW) 18,000원, 로제떡볶이 19,000원, 한우대창떡볶이 (NEW) 22,500원"
1500989651,미리내김밥,35.177992844459,126.904248612061,062-512-2410,전남광주통합특별시 북구 설죽로214번길 121,음식점 > 분식,False,상대,134.7,165.0,False,분식,O,
21362320,전대분식,35.17792207911832,126.9036690496308,,전남광주통합특별시 북구 설죽로214번길 109,음식점 > 분식,False,상대,95.9,215.3,False,분식,O,
1649164535,걸작떡볶이치킨 광주전남대점,35.17772524232139,126.9032411357003,062-512-2821,전남광주통합특별시 북구 설죽로214번길 100,음식점 > 분식 > 떡볶이 > 걸작떡볶이치킨,False,상대,62.9,277.6,False,분식,O,"국물떡볶이(중) 11,000원, 로제떡볶이(중) 15,000원, 숯불킹떡볶이(중) 16,000원, 가래떡떡볶이(중) 11,000원, 후추카레떡볶이(중) 12,000원"
1607138266,김밥나라,35.18097001972074,126.9019890301395,062-521-0304,전남광주통합특별시 북구 용주로30번길 21,음식점 > 분식,False,예대,202.2,234.5,False,분식,O,
27580159,청년다방 전대점,35.1751813120281,126.91484325638,062-267-2440,전남광주통합특별시 북구 호동로 19-2,음식점 > 분식 > 떡볶이 > 청년다방,False,후문,253.1,229.4,False,분식,O,"경양식돈가스 10,000원, 치즈돈가스 13,000원, 떡튀순청년세트 25,500원, 대패삼겹청년세트 25,500원, 마라청년세트 25,500원"
1613055500,할멈탕수육김밥 용봉점,35.18074448523856,126.9017477736154,062-528-9933,전남광주통합특별시 북구 반룡로27번길 40,음식점 > 분식,False,예대,221.8,196.9,False,분식,O,"탕수육 7,000원, 수제 돈까스 8,000원, 수제 치즈 돈까스 9,000원, 우동 5,000원, 쫄면 7,000원"
305997515,더뽀끼,35.17881177390504,126.9026118921234,062-263-5567,전남광주통합특별시 북구 반룡로41번길 2,음식점 > 분식 > 떡볶이,False,상대,190.2,62.8,True,분식,O,"라면 3,500원, 즉석 떡볶이 5,000원, 치즈 떡볶이 6,000원, 로제 떡볶이 6,000원, 모둠순대 5,000원"
764995185,봉봉김밥,35.1802621737483,126.901641863082,010-3560-7954,전남광주통합특별시 북구 반룡로27번길 28,음식점 > 분식,False,예대,236.1,135.4,True,분식,O,"참치마요김밥 5,000원, 봉봉김밥 4,500원, 묵은지김밥 5,000원, 꼬기김밥 5,500원, 치즈김밥 5,500원"
683862004,유부가,35.17456862286863,126.9138987167624,,전남광주통합특별시 북구 호동로 10-5,음식점 > 분식,False,후문,175.8,328.8,False,분식,O,"기본유부초밥（2개） 3,200원, 참치마요 유부초밥 3,000원, 에그스크럼블 유부초밥 3,000원, 소불고기 유부초밥 3,500원, 크래미 유부초밥 3,000원"
1156696787,신전떡볶이 광주전남대점,35.17537737086504,126.9142239044743,062-268-2244,전남광주통합특별시 북구 호동로15번길 5,음식점 > 분식 > 떡볶이 > 신전떡볶이,False,후문,199.6,235.3,False,분식,O,"맵닭(2~3인분) 21,900원, 신전떡볶이 4,500원, 치즈떡볶이 6,000원, 로제떡볶이 6,000원, 마라로제떡볶이 7,500원"
1333434633,김밥나라,35.1702936825209,126.90116868075,,전남광주통합특별시 북구 자미로39번길 48,음식점 > 분식,False,정문,471.0,314.2,False,분식,O,"원조김밥 3,500원, 참치김밥 4,500원, 계란말이 참치김밥 5,500원, 치즈김밥 4,500원, 계란말이 치즈김밥 5,500원"
1869305771,우리할매떡볶이 광주전남대점,35.1788283079707,126.912463758474,062-251-7707,전남광주통합특별시 북구 우치로126번길 5,음식점 > 분식 > 떡볶이 > 우리할매떡볶이,False,공대쪽문,47.9,372.4,False,분식,O,"매운국물닭발세트 21,000원, 매운국물닭발(단품) 14,000원, 로제닭발세트 22,000원, 로제닭발(단품) 15,000원, 치킨꿔바로우 6,500원"
2137213736,김밥선수야식선수,35.1654703143472,126.903151376693,,전남광주통합특별시 북구 무등로180번길 6,음식점 > 분식,False,정문,871.3,428.9,False,분식,O,"김밥 2,800원, 치즈김밥 3,500원, 참치김밥 4,000원, 떡볶이 5,500원, 치즈 떡볶이 6,500원"
17451485,김밥나라 전대예대점,35.18068674308319,126.9027962902683,062-430-8249,전남광주통합특별시 북구 용주로30번길 36,음식점 > 분식,False,예대,126.4,266.9,False,분식,O,"김치찌개 7,000원, 참치김치찌개 7,000원, 순두부찌개 7,000원, 고기만두（8p） 5,500원, 돈가스김밥 4,500원"
488508212,꿈에그린분식,35.1808044810548,126.903498775394,,전남광주통합특별시 북구 용주로30번길 49,음식점 > 분식,False,예대,63.9,342.1,False,분식,O,"왕호떡 1,500원, 아이스크림호떡 3,000원, 떡볶이 5,000원, 모듬순대 6,000원, 라면 3,500원"
8700469,김밥나라 신안점,35.1648720529397,126.90808816359,062-521-8123,전남광주통합특별시 북구 무등로 225,음식점 > 분식,False,정문,964.1,225.3,False,분식,O,"즉석김밥 4,000원, 치즈김밥 4,500원, 김치김밥 4,500원, 매운고추김밥 4,500원, 참치김밥 5,000원"
1622903855,맛있으면0칼로리,35.17348666602916,126.914708901993,062-452-6920,전남광주통합특별시 북구 서방로 15,음식점 > 분식,False,후문,297.7,346.0,False,분식,O,"제육 도시락 10,000원, 부대덮밥 10,000원, 제육볶음600g(조리 전 무게) 단품 （조리o） 12,000원, 김치찌개 10,000원, 부대찌개 10,000원"
574856973,머슬 샐러드,35.17227265639313,126.9051697340773,010-2968-2321,전남광주통합특별시 북구 용봉로 76,음식점 > 카페,False,정문,100.4,473.0,False,카페,O,"닭가슴살샐러드 8,900원, 닭 목살 샐러드 9,900원, 구운 두부&버섯 샐러드 9,900원, 브런치 소세지 에그 샐러드 11,400원, 꿀자몽&새우샐러드 12,900원"
1556465622,우든버러,35.1719005652569,126.905386419388,,전남광주통합특별시 북구 자미로66번길 7-7,음식점 > 카페,False,정문,145.0,473.9,False,카페,O,"아메리카노 3,800원, 카페라떼 4,500원, 우든버러 커피 5,600원, 아몬드 브라운 5,800원, 유자 히비스커스 5,700원"
456422583,금커피별빙수 광주전대점,35.172419986927,126.906858983853,062-512-0518,전남광주통합특별시 북구 용봉로 92,음식점 > 카페,False,정문,189.6,367.2,False,카페,O,"에그스팸김밥 6,000원, 레인보우 과일빙수(팥no) 15,900원, (인기)컷팅수박 10,000원, 딸기쨈토스트 (딸기쨈+치즈) 6,500원, 금별 패밀리 세트 30,000원"
1466289027,글로어 전대정문점,35.17163868927537,126.9047708968826,,전남광주통합특별시 북구 자미로 64,음식점 > 카페 > 테마카페 > 디저트카페,False,정문,170.5,460.8,False,카페,O,"우유크림 도넛 3,900원, 초코퍼지 도넛 4,000원, 글레이즈 링도넛 3,200원, 초코크런치 링도넛 3,300원, 1L 아메리카노 （ICE） 3,800원"
69083095,어론커피,35.1700986253823,126.901829737043,,전남광주통합특별시 북구 신안동 475-25,음식점 > 카페,False,정문,445.1,349.8,False,카페,O,"피에노 3,000원, 오네로소 3,500원, 아메리카노 3,000원, 롱블랙 3,000원, 카페라떼 3,500원"
52062237,이디야커피 전남대정문점,35.17230611135343,126.9053036192439,,전남광주통합특별시 북구 용봉로 80,음식점 > 카페 > 커피전문점 > 이디야커피,False,정문,99.6,474.3,False,카페,O,"ICED 빅보틀 아메리카노 5,700원, ICED 디카페인 빅보틀 아메리카노 6,200원, ICED 빅보틀 복숭아아이스티 5,700원, ICED 빅보틀 레몬아이스티 5,700원, ICED 빅보틀 루이보스 5,700원"
307830596,메가MGC커피 전대정문점,35.1718962309259,126.904457742892,062-511-8081,전남광주통합특별시 북구 자미로 67,음식점 > 카페 > 커피전문점 > 메가MGC커피,False,정문,148.6,448.7,False,카페,O,
992635127,컴포즈커피 광주전대정문점,35.1711049098642,126.904547584031,062-710-4433,전남광주통합특별시 북구 자미로 58,음식점 > 카페 > 커피전문점 > 컴포즈커피,False,정문,232.1,453.1,False,카페,O,"아메리카노 1,500원"
967787786,소미담 전남대점,35.1717767685045,126.90850192254,010-6648-0137,전남광주통합특별시 북구 중흥동 331-1,음식점 > 카페 > 테마카페 > 디저트카페 > 소미담,False,정문,355.2,132.9,True,카페,O,"모둠세트 19,100원, 고구마크림떡 1,700원, 호박인절미 2,100원, 아메리카노 (ICE) 2,200원, 우리쌀식혜 3,300원"
687494400,더플레인,35.1709555658407,126.903763986745,010-2117-8462,전남광주통합특별시 북구 서양로 21,음식점 > 카페 > 테마카페 > 디저트카페,False,정문,269.1,423.2,False,카페,O,"마카롱 2,500원, 도시락케이크 16,000원, 꼬끄후레이크, 3,000원, 다쿠아즈 3,500원, 보냉포장 1,000원"
600498825,브릭,35.1710359285357,126.906243643178,,전남광주통합특별시 북구 서양로41번길 16,음식점 > 카페,False,정문,262.8,430.2,False,카페,O,"브릭라떼 (ICE) 5,500원, 에스프레소 3,000원, 아메리카노 3,500원, 콜드브루 4,500원, 카페라떼 4,500원"
26537707,카페노블,35.1717165906951,126.905261491306,062-412-8791,전남광주통합특별시 북구 자미로66번길 7,음식점 > 카페,False,정문,162.7,472.0,False,카페,O,"아메리카노 (HOT) 5,000원, 카페라떼 (HOT) 5,000원, 밀크티 (HOT) 5,500원, 레몬에이드 5,000원, 허브티 (레몬그라스/민트/루이보스/캐모마일) 5,000원"
855061307,청자다방 전대정문점,35.1710180363119,126.904112988249,062-528-3330,전남광주통합특별시 북구 자미로 55,음식점 > 카페 > 청자다방,False,정문,251.1,437.5,False,카페,O,
113044966,벌크커피 전남대직영점,35.1714624928749,126.904223336821,062-512-4687,전남광주통합특별시 북구 자미로 61,음식점 > 카페 > 벌크커피,False,정문,201.1,439.9,False,카페,O,"[24oz] 아메리카노 2,000원, [32oz] 벌크업아메리카노 （약1L 코끼리용량） ONLY ICE 3,500원, 양촌리다방커피 （BEST 추천메뉴） 4,400원, 헤이즐넛라떼 4,000원, 바나나 라떼 4,000원"
1250033002,케주베이커리 전대상대점,35.17791542586869,126.9043727557367,0502-5553-8141,전남광주통합특별시 북구 설죽로214번길 123,음식점 > 카페 > 테마카페 > 디저트카페,False,상대,137.7,171.0,False,카페,O,"에그타르트 2,700원, 아메리카노 2,000원"
1371087579,모리사코,35.171402172522,126.899852264151,,전남광주통합특별시 북구 용봉로28번길 2,음식점 > 카페 > 커피전문점,False,정문,505.6,202.4,False,카페,O,"아오이나츠 6,000원, 시오크림 6,000원, 마스타라테 6,000원, 에스프레소 4,500원, 아메리카노 4,500원"
1975473279,힐링식지락,35.1713961049889,126.905771207723,010-2633-6849,전남광주통합특별시 북구 자미로66번길 20,음식점 > 카페,False,정문,209.1,474.4,False,카페,O,"에그모닝빵 3,000원"
1735978920,아쏘커피,35.17240682696241,126.9073288312277,070-4155-2800,전남광주통합특별시 북구 용봉로 98,음식점 > 카페,False,정문,229.3,292.5,False,카페,O,"아메리카노 2,200원, 카페라떼 3,800원, 에스프레소 2,200원, 카페라테 3,800원, 바닐라라테 3,800원"
990459089,훼이보릿커피,35.1777457673422,126.901864456515,,전남광주통합특별시 북구 설죽로214번길 76,음식점 > 카페,False,상대,135.1,254.2,False,카페,O,"말차밀크 4,500원, 아메리카노 3,500원, 카페라떼 3,800원, 연유라떼 4,200원, 헤이즐넛라떼 4,200원"
1714748957,주디마리 전대점,35.17507891694209,126.9128146746584,062-267-1001,전남광주통합특별시 북구 우치로 86,음식점 > 카페,False,후문,68.4,354.4,False,카페,O,"카라멜커스터드푸딩 4,500원, 순수우유푸딩 4,000원, 초코푸딩 4,500원, 말차푸딩 4,800원, 바나나푸딩파르페 8,500원"
11317712,하나비커피,35.17154753974241,126.9081267564902,062-267-4359,전남광주통합특별시 북구 신흥로 39-2,음식점 > 카페 > 커피전문점,False,정문,337.6,192.2,False,카페,O,"(직접구운 잡곡빵)닭가슴살샐러드샌드위치 8,000원, (직접구운 잡곡빵)그릴드비프샌드위치 8,500원, (직접구운 잡곡빵)터키클럽샌드위치 10,000원, (20cm 서브잡곡빵)매콤닭순살치즈서브 11,000원, (직접구운 잡곡빵)에그치즈토스트 3,500원"
1382776997,투썸플레이스 전남대캠퍼스점,35.1750921003809,126.911110913287,070-4141-5333,전남광주통합특별시 북구 용봉로 77,음식점 > 카페 > 커피전문점 > 투썸플레이스,False,후문,86.5,334.0,False,카페,O,
835337946,오프박스,35.1720506199019,126.908288655269,062-470-1009,전남광주통합특별시 북구 용봉로90번길 31,음식점 > 카페,False,정문,325.1,154.4,False,카페,O,"아메리카노 4,000원, 카페라떼 4,800원, 수제 마들렌 3,300원"
1002342032,카페ING 전남대학교 도서관점,35.1769485494564,126.905880069923,1522-4762,전남광주통합특별시 북구 용봉로 77,음식점 > 카페 > 커피전문점 > 카페ING,False,상대,247.6,181.3,False,카페,O,"뚱바초코푸딩라떼 4,100원, 바닐라 구름 초코 푸딩 라떼 4,100원, 카라멜마끼아또 3,700원, 흑당라떼(ICE) 3,900원, 아인슈페너 3,500원"
1031943100,카페숲,35.1709301598802,126.904691589486,,전남광주통합특별시 북구 서양로 29-1,음식점 > 카페,False,정문,249.6,457.2,False,카페,O,"쌍화차 3,000원, 인삼차 3,000원, 도라지차 3,000원, 대추차 3,000원, 패션후르츠 3,000원"
2054319867,비기닝투데이,35.1728871985462,126.91086302715,010-7449-3767,전남광주통합특별시 북구 용봉로 128,음식점 > 카페,False,후문,265.3,270.2,False,카페,O,"아메리카노 3,500원, 카페라떼 4,000원, 플랫화이트 4,000원, 귀리라떼 4,200원, 바닐라라떼 4,500원"
272369065,달콤메이드,35.1699906077826,126.907748701265,,전남광주통합특별시 북구 서양로 59,음식점 > 카페,False,정문,433.2,253.7,False,카페,O,
634084432,모먼트오월,35.1710667962078,126.911326056815,0503-7152-9710,전남광주통합특별시 북구 우치로 39-1,음식점 > 카페,False,후문,449.4,172.6,False,카페,O,"크랙소금빵 3,200원, 소프트소금빵 2,900원, 명란포테이토소금빵 6,500원, 카페라떼 4,500원, 바닐라라떼 5,000원"
531466867,리피피,35.1779361337302,126.900978292277,070-4006-1625,전남광주통합특별시 북구 설죽로214번길 60,음식점 > 카페,False,상대,216.9,205.8,False,카페,O,"리피피 스프링 5,500원, 리피피 썸머 5,500원, 아메리카노 3,000원, 카페라떼 3,500원, 바닐라라떼 4,000원"
948759788,메가MGC커피 광주북구청점,35.1727344445952,126.910287976217,062-710-8897,전남광주통합특별시 북구 용봉로 124-1,음식점 > 카페 > 커피전문점 > 메가MGC커피,False,후문,305.0,179.7,False,카페,O,
137698501,다운스커피,35.17258903616828,126.9098973399134,,전남광주통합특별시 북구 용봉로 120-1,음식점 > 카페 > 테마카페 > 디저트카페,False,후문,338.2,113.2,True,카페,O,"크림라떼 5,000원, 에스프레소 3,500원, 아메리카노 3,500원, 롱블랙 3,500원, 아인슈페너 4,500원"
1413787957,콜라이드커피,35.1724139701969,126.9060708139232,010-8986-4885,전남광주통합특별시 북구 용봉로 86,음식점 > 카페,False,정문,129.3,460.9,False,카페,O,"아메리카노 3,500원, 카페라떼 4,000원, 바닐라라떼 4,500원, 카라멜마끼야또 4,500원, 카페모카 4,500원"
1380946028,할리스 atti-C 2023점,35.17490000428079,126.9027592677877,062-530-0040,전남광주통합특별시 북구 용봉로 77,음식점 > 카페 > 커피전문점 > 할리스,False,상대,254.4,25.1,True,카페,O,
696589088,비티씨,35.17733607622692,126.9023918954749,062-511-5436,전남광주통합특별시 북구 설죽로202번길 90,음식점 > 카페,False,상대,73.2,333.7,False,카페,O,
